time,current r1,current r2,current vbl,current vwl,time.1,current mn1,voltage 0,voltage wl,voltage fwl,time.2,voltage q_v,voltage n_d,voltage n_s,voltage bl
2.816e-05,1.68411e-07,1.6832000000000001e-07,-1.6832000000000001e-07,-9.52292e-11,2.816e-05,1.6832000000000001e-07,0,0.528,-0.43899,2.816e-05,0,0.049999800000000004,1.68411e-07,0.05
2.818e-05,1.7103200000000002e-07,1.70942e-07,-1.70942e-07,-9.53519e-11,2.818e-05,1.70942e-07,0,0.544,-0.42299,2.818e-05,0,0.049999800000000004,1.7103200000000002e-07,0.05
2.8199999999999998e-05,1.73654e-07,1.73563e-07,-1.73563e-07,-9.54745e-11,2.8199999999999998e-05,1.73563e-07,0,0.56,-0.40699,2.8199999999999998e-05,0,0.049999800000000004,1.73654e-07,0.05
2.822e-05,1.76275e-07,1.76184e-07,-1.76184e-07,-9.55972e-11,2.822e-05,1.76184e-07,0,0.5760000000000001,-0.39099,2.822e-05,0,0.049999800000000004,1.76275e-07,0.05
2.824e-05,1.7889700000000002e-07,1.7880600000000002e-07,-1.7880600000000002e-07,-9.57198e-11,2.824e-05,1.7880600000000002e-07,0,0.5920000000000001,-0.37499,2.824e-05,0,0.049999800000000004,1.7889700000000002e-07,0.05
2.826e-05,1.8151800000000002e-07,1.81427e-07,-1.81427e-07,-9.58425e-11,2.826e-05,1.81427e-07,0,0.608,-0.35899000000000003,2.826e-05,0,0.049999800000000004,1.8151800000000002e-07,0.05
2.828e-05,1.8414e-07,1.84049e-07,-1.84049e-07,-9.59651e-11,2.828e-05,1.84049e-07,0,0.624,-0.34299,2.828e-05,0,0.049999800000000004,1.8414e-07,0.05
2.8300000000000003e-05,1.8676100000000001e-07,1.8667000000000002e-07,-1.8667000000000002e-07,-9.60878e-11,2.8300000000000003e-05,1.8667000000000002e-07,0,0.64,-0.32699,2.8300000000000003e-05,0,0.049999800000000004,1.8676100000000001e-07,0.05
2.832e-05,1.8938300000000002e-07,1.8929200000000003e-07,-1.8929200000000003e-07,-9.62104e-11,2.832e-05,1.8929200000000003e-07,0,0.6559999999999999,-0.31099,2.832e-05,0,0.049999800000000004,1.8938300000000002e-07,0.05
2.834e-05,1.9200399999999998e-07,1.9191299999999998e-07,-1.9191299999999998e-07,-9.63331e-11,2.834e-05,1.9191299999999998e-07,0,0.672,-0.29499000000000003,2.834e-05,0,0.049999800000000004,1.9200399999999998e-07,0.05
2.836e-05,1.9462599999999999e-07,1.94534e-07,-1.94534e-07,-9.64557e-11,2.836e-05,1.94534e-07,0,0.688,-0.27899,2.836e-05,0,0.049999800000000004,1.9462599999999999e-07,0.05
2.838e-05,1.97247e-07,1.97156e-07,-1.97156e-07,-9.65784e-11,2.838e-05,1.97156e-07,0,0.7040000000000001,-0.26299,2.838e-05,0,0.049999800000000004,1.97247e-07,0.05
2.84e-05,1.9986899999999997e-07,1.9977699999999998e-07,-1.9977699999999998e-07,-9.670100000000001e-11,2.84e-05,1.9977699999999998e-07,0,0.72,-0.24699000000000002,2.84e-05,0,0.049999800000000004,1.9986899999999997e-07,0.05
2.842e-05,2.0249000000000004e-07,2.0239799999999998e-07,-2.0239799999999998e-07,-9.68237e-11,2.842e-05,2.0239799999999998e-07,0,0.736,-0.23099,2.842e-05,0,0.049999800000000004,2.0249000000000004e-07,0.05
2.844e-05,2.05112e-07,2.0502e-07,-2.0502e-07,-9.69463e-11,2.844e-05,2.0502e-07,0,0.752,-0.21499000000000001,2.844e-05,0,0.049999800000000004,2.05112e-07,0.05
2.846e-05,2.07734e-07,2.07641e-07,-2.07641e-07,-9.706900000000001e-11,2.846e-05,2.07641e-07,0,0.768,-0.19899,2.846e-05,0,0.049999800000000004,2.07734e-07,0.05
2.848e-05,2.1035499999999998e-07,2.1026299999999998e-07,-2.1026299999999998e-07,-9.71916e-11,2.848e-05,2.1026299999999998e-07,0,0.784,-0.18299,2.848e-05,0,0.049999800000000004,2.1035499999999998e-07,0.05
2.8499999999999998e-05,2.12977e-07,2.12884e-07,-2.12884e-07,-9.73143e-11,2.8499999999999998e-05,2.12884e-07,0,0.8,-0.16699,2.8499999999999998e-05,0,0.049999800000000004,2.12977e-07,0.05
2.852e-05,2.15062e-07,2.1497e-07,-2.1497e-07,-9.75148e-11,2.852e-05,2.1497e-07,0,0.816,-0.15099,2.852e-05,0,0.049999800000000004,2.15062e-07,0.05
2.854e-05,2.1694500000000001e-07,2.16852e-07,-2.16852e-07,-9.774500000000001e-11,2.854e-05,2.16852e-07,0,0.8320000000000001,-0.13499,2.854e-05,0,0.049999800000000004,2.1694500000000001e-07,0.05
2.856e-05,2.18827e-07,2.18734e-07,-2.18734e-07,-9.79751e-11,2.856e-05,2.18734e-07,0,0.848,-0.11899000000000001,2.856e-05,0,0.049999800000000004,2.18827e-07,0.05
2.858e-05,2.2070900000000002e-07,2.20616e-07,-2.20616e-07,-9.82052e-11,2.858e-05,2.20616e-07,0,0.8640000000000001,-0.10299000000000001,2.858e-05,0,0.049999800000000004,2.2070900000000002e-07,0.05
2.8600000000000004e-05,2.22591e-07,2.22498e-07,-2.22498e-07,-9.84353e-11,2.8600000000000004e-05,2.22498e-07,0,0.88,-0.08699,2.8600000000000004e-05,0,0.049999800000000004,2.22591e-07,0.05
2.862e-05,2.2447299999999997e-07,2.2438000000000003e-07,-2.2438000000000003e-07,-9.86654e-11,2.862e-05,2.2438000000000003e-07,0,0.8959999999999999,-0.07099,2.862e-05,0,0.049999800000000004,2.2447299999999997e-07,0.05
2.864e-05,2.26356e-07,2.2626200000000002e-07,-2.2626200000000002e-07,-9.88956e-11,2.864e-05,2.2626200000000002e-07,0,0.912,-0.05499,2.864e-05,0,0.049999800000000004,2.26356e-07,0.05
2.866e-05,2.2823799999999998e-07,2.2814399999999998e-07,-2.2814399999999998e-07,-9.91257e-11,2.866e-05,2.2814399999999998e-07,0,0.9279999999999999,-0.03899,2.866e-05,0,0.049999800000000004,2.2823799999999998e-07,0.05
2.868e-05,2.3011999999999997e-07,2.30026e-07,-2.30026e-07,-9.93558e-11,2.868e-05,2.30026e-07,0,0.9440000000000001,-0.02299,2.868e-05,0,0.049999800000000004,2.3011999999999997e-07,0.05
2.8699999999999996e-05,2.32002e-07,2.31908e-07,-2.31908e-07,-9.95859e-11,2.8699999999999996e-05,2.31908e-07,0,0.96,-0.00698999,2.8699999999999996e-05,0,0.049999800000000004,2.32002e-07,0.05
2.872e-05,2.33885e-07,2.3379e-07,-2.3379e-07,-9.9816e-11,2.872e-05,2.3379e-07,0,0.976,0.00901001,2.872e-05,0,0.049999800000000004,2.33885e-07,0.05
2.874e-05,2.35767e-07,2.35672e-07,-2.35672e-07,-1.0004600000000001e-10,2.874e-05,2.35672e-07,0,0.992,0.02501,2.874e-05,0,0.049999800000000004,2.35767e-07,0.05
2.876e-05,2.37649e-07,2.37554e-07,-2.37554e-07,-1.00276e-10,2.876e-05,2.37554e-07,0,1.008,0.041010000000000005,2.876e-05,0,0.049999800000000004,2.37649e-07,0.05
2.878e-05,2.39531e-07,2.39436e-07,-2.39436e-07,-1.00506e-10,2.878e-05,2.39436e-07,0,1.024,0.057010000000000005,2.878e-05,0,0.049999800000000004,2.39531e-07,0.05
2.8800000000000002e-05,2.41414e-07,2.41318e-07,-2.41318e-07,-1.0073700000000002e-10,2.8800000000000002e-05,2.41318e-07,0,1.04,0.07301,2.8800000000000002e-05,0,0.049999800000000004,2.41414e-07,0.05
2.882e-05,2.43296e-07,2.432e-07,-2.432e-07,-1.0096700000000001e-10,2.882e-05,2.432e-07,0,1.056,0.08901,2.882e-05,0,0.049999800000000004,2.43296e-07,0.05
2.884e-05,2.4517800000000003e-07,2.4508199999999997e-07,-2.4508199999999997e-07,-1.0119700000000001e-10,2.884e-05,2.4508199999999997e-07,0,1.072,0.10500999999999999,2.884e-05,0,0.049999800000000004,2.4517800000000003e-07,0.05
2.886e-05,2.4706e-07,2.46964e-07,-2.46964e-07,-1.01427e-10,2.886e-05,2.46964e-07,0,1.088,0.12100999999999999,2.886e-05,0,0.049999800000000004,2.4706e-07,0.05
2.888e-05,2.4894300000000003e-07,2.48846e-07,-2.48846e-07,-1.0165700000000001e-10,2.888e-05,2.48846e-07,0,1.104,0.13701,2.888e-05,0,0.049999800000000004,2.4894300000000003e-07,0.05
2.8899999999999998e-05,2.50825e-07,2.50728e-07,-2.50728e-07,-1.01887e-10,2.8899999999999998e-05,2.50728e-07,0,1.12,0.15300999999999998,2.8899999999999998e-05,0,0.049999800000000004,2.50825e-07,0.05
2.892e-05,2.52232e-07,2.52135e-07,-2.52135e-07,-1.0200299999999998e-10,2.892e-05,2.52135e-07,0,1.136,0.16901,2.892e-05,0,0.049999800000000004,2.52232e-07,0.05
2.894e-05,2.53404e-07,2.53306e-07,-2.53306e-07,-1.02061e-10,2.894e-05,2.53306e-07,0,1.1520000000000001,0.18500999999999998,2.894e-05,0,0.049999800000000004,2.53404e-07,0.05
2.896e-05,2.54575e-07,2.54477e-07,-2.54477e-07,-1.02119e-10,2.896e-05,2.54477e-07,0,1.168,0.20101,2.896e-05,0,0.049999800000000004,2.54575e-07,0.05
2.898e-05,2.55746e-07,2.5564800000000004e-07,-2.5564800000000004e-07,-1.0217799999999999e-10,2.898e-05,2.5564800000000004e-07,0,1.1840000000000002,0.21700999999999998,2.898e-05,0,0.049999699999999994,2.55746e-07,0.05
2.8999999999999997e-05,2.56917e-07,2.5681899999999997e-07,-2.5681899999999997e-07,-1.02236e-10,2.8999999999999997e-05,2.5681899999999997e-07,0,1.2,0.23301,2.8999999999999997e-05,0,0.049999699999999994,2.56917e-07,0.05
2.902e-05,2.58088e-07,2.5799099999999997e-07,-2.5799099999999997e-07,-1.0229500000000001e-10,2.902e-05,2.5799099999999997e-07,0,1.216,0.24900999999999998,2.902e-05,0,0.049999699999999994,2.58088e-07,0.05
2.904e-05,2.59259e-07,2.59162e-07,-2.59162e-07,-1.0235299999999999e-10,2.904e-05,2.59162e-07,0,1.232,0.26500999999999997,2.904e-05,0,0.049999699999999994,2.59259e-07,0.05
2.906e-05,2.6043e-07,2.60333e-07,-2.60333e-07,-1.02411e-10,2.906e-05,2.60333e-07,0,1.248,0.28101,2.906e-05,0,0.049999699999999994,2.6043e-07,0.05
2.908e-05,2.61601e-07,2.61504e-07,-2.61504e-07,-1.0247e-10,2.908e-05,2.61504e-07,0,1.264,0.29701,2.908e-05,0,0.049999699999999994,2.61601e-07,0.05
2.9100000000000003e-05,2.62772e-07,2.62675e-07,-2.62675e-07,-1.0252799999999999e-10,2.9100000000000003e-05,2.62675e-07,0,1.28,0.31301,2.9100000000000003e-05,0,0.049999699999999994,2.62772e-07,0.05
2.912e-05,2.63944e-07,2.6384599999999997e-07,-2.6384599999999997e-07,-1.02586e-10,2.912e-05,2.6384599999999997e-07,0,1.296,0.32900999999999997,2.912e-05,0,0.049999699999999994,2.63944e-07,0.05
2.914e-05,2.65115e-07,2.65017e-07,-2.65017e-07,-1.02645e-10,2.914e-05,2.65017e-07,0,1.3119999999999998,0.34501,2.914e-05,0,0.049999699999999994,2.65115e-07,0.05
2.916e-05,2.66286e-07,2.6618800000000003e-07,-2.6618800000000003e-07,-1.0270299999999999e-10,2.916e-05,2.6618800000000003e-07,0,1.328,0.36101,2.916e-05,0,0.049999699999999994,2.66286e-07,0.05
2.918e-05,2.67457e-07,2.67359e-07,-2.67359e-07,-1.02762e-10,2.918e-05,2.67359e-07,0,1.344,0.37701,2.918e-05,0,0.049999699999999994,2.67457e-07,0.05
2.9199999999999998e-05,2.68628e-07,2.6853000000000004e-07,-2.6853000000000004e-07,-1.0282e-10,2.9199999999999998e-05,2.6853000000000004e-07,0,1.36,0.39300999999999997,2.9199999999999998e-05,0,0.049999699999999994,2.68628e-07,0.05
2.922e-05,2.69799e-07,2.6970099999999996e-07,-2.6970099999999996e-07,-1.0287799999999998e-10,2.922e-05,2.6970099999999996e-07,0,1.376,0.40901,2.922e-05,0,0.049999699999999994,2.69799e-07,0.05
2.924e-05,2.7097e-07,2.70872e-07,-2.70872e-07,-1.0293700000000001e-10,2.924e-05,2.70872e-07,0,1.392,0.42501000000000005,2.924e-05,0,0.049999699999999994,2.7097e-07,0.05
2.926e-05,2.72141e-07,2.72043e-07,-2.72043e-07,-1.02995e-10,2.926e-05,2.72043e-07,0,1.4080000000000001,0.44101,2.926e-05,0,0.049999699999999994,2.72141e-07,0.05
2.928e-05,2.73313e-07,2.73214e-07,-2.73214e-07,-1.03053e-10,2.928e-05,2.73214e-07,0,1.4240000000000002,0.45701,2.928e-05,0,0.049999699999999994,2.73313e-07,0.05
2.9299999999999997e-05,2.74484e-07,2.7438500000000003e-07,-2.7438500000000003e-07,-1.0311200000000001e-10,2.9299999999999997e-05,2.7438500000000003e-07,0,1.44,0.47301000000000004,2.9299999999999997e-05,0,0.049999699999999994,2.74484e-07,0.05
2.932e-05,2.75655e-07,2.7555700000000004e-07,-2.7555700000000004e-07,-1.0317e-10,2.932e-05,2.7555700000000004e-07,0,1.456,0.48901000000000006,2.932e-05,0,0.049999699999999994,2.75655e-07,0.05
2.934e-05,2.76826e-07,2.7672799999999996e-07,-2.7672799999999996e-07,-1.0322899999999999e-10,2.934e-05,2.7672799999999996e-07,0,1.472,0.5050100000000001,2.934e-05,0,0.049999699999999994,2.76826e-07,0.05
2.936e-05,2.77997e-07,2.77899e-07,-2.77899e-07,-1.0328700000000001e-10,2.936e-05,2.77899e-07,0,1.4880000000000002,0.5210100000000001,2.936e-05,0,0.049999699999999994,2.77997e-07,0.05
2.938e-05,2.79168e-07,2.7906999999999997e-07,-2.7906999999999997e-07,-1.0334499999999999e-10,2.938e-05,2.7906999999999997e-07,0,1.504,0.53701,2.938e-05,0,0.049999699999999994,2.79168e-07,0.05
2.94e-05,2.80339e-07,2.80241e-07,-2.80241e-07,-1.03404e-10,2.94e-05,2.80241e-07,0,1.52,0.55301,2.94e-05,0,0.049999699999999994,2.80339e-07,0.05
2.942e-05,2.8151e-07,2.8141200000000003e-07,-2.8141200000000003e-07,-1.03462e-10,2.942e-05,2.8141200000000003e-07,0,1.536,0.56901,2.942e-05,0,0.049999699999999994,2.8151e-07,0.05
2.944e-05,2.82682e-07,2.82583e-07,-2.82583e-07,-1.0352099999999999e-10,2.944e-05,2.82583e-07,0,1.5519999999999998,0.58501,2.944e-05,0,0.049999699999999994,2.82682e-07,0.05
2.946e-05,2.83853e-07,2.83754e-07,-2.83754e-07,-1.03579e-10,2.946e-05,2.83754e-07,0,1.568,0.60101,2.946e-05,0,0.049999699999999994,2.83853e-07,0.05
2.948e-05,2.8448599999999997e-07,2.84387e-07,-2.84387e-07,-1.03556e-10,2.948e-05,2.84387e-07,0,1.584,0.6170100000000001,2.948e-05,0,0.049999699999999994,2.8448599999999997e-07,0.05
2.95e-05,2.85097e-07,2.84998e-07,-2.84998e-07,-1.0352999999999999e-10,2.95e-05,2.84998e-07,0,1.6,0.6330100000000001,2.95e-05,0,0.049999699999999994,2.85097e-07,0.05
2.952e-05,2.85709e-07,2.8561e-07,-2.8561e-07,-1.0350299999999998e-10,2.952e-05,2.8561e-07,0,1.6159999999999999,0.6490100000000001,2.952e-05,0,0.049999699999999994,2.85709e-07,0.05
2.954e-05,2.8632e-07,2.86222e-07,-2.86222e-07,-1.03477e-10,2.954e-05,2.86222e-07,0,1.632,0.66501,2.954e-05,0,0.049999699999999994,2.8632e-07,0.05
2.956e-05,2.86932e-07,2.86834e-07,-2.86834e-07,-1.0345100000000001e-10,2.956e-05,2.86834e-07,0,1.6480000000000001,0.68101,2.956e-05,0,0.049999699999999994,2.86932e-07,0.05
2.958e-05,2.87544e-07,2.8744499999999996e-07,-2.8744499999999996e-07,-1.03424e-10,2.958e-05,2.8744499999999996e-07,0,1.6640000000000001,0.69701,2.958e-05,0,0.049999699999999994,2.87544e-07,0.05
2.9600000000000005e-05,2.88155e-07,2.88057e-07,-2.88057e-07,-1.03398e-10,2.9600000000000005e-05,2.88057e-07,0,1.68,0.71301,2.9600000000000005e-05,0,0.049999699999999994,2.88155e-07,0.05
2.962e-05,2.88767e-07,2.8866900000000003e-07,-2.8866900000000003e-07,-1.0337200000000002e-10,2.962e-05,2.8866900000000003e-07,0,1.696,0.72901,2.962e-05,0,0.049999699999999994,2.88767e-07,0.05
2.964e-05,2.89379e-07,2.8928e-07,-2.8928e-07,-1.0334499999999999e-10,2.964e-05,2.8928e-07,0,1.712,0.7450100000000001,2.964e-05,0,0.049999699999999994,2.89379e-07,0.05
2.966e-05,2.8999e-07,2.89892e-07,-2.89892e-07,-1.03319e-10,2.966e-05,2.89892e-07,0,1.7280000000000002,0.7610100000000001,2.966e-05,0,0.049999699999999994,2.8999e-07,0.05
2.968e-05,2.9060199999999997e-07,2.90504e-07,-2.90504e-07,-1.03293e-10,2.968e-05,2.90504e-07,0,1.744,0.7770100000000001,2.968e-05,0,0.049999699999999994,2.9060199999999997e-07,0.05
2.97e-05,2.9121400000000003e-07,2.91115e-07,-2.91115e-07,-1.0326700000000001e-10,2.97e-05,2.91115e-07,0,1.76,0.79301,2.97e-05,0,0.049999699999999994,2.9121400000000003e-07,0.05
2.972e-05,2.91825e-07,2.91727e-07,-2.91727e-07,-1.0324e-10,2.972e-05,2.91727e-07,0,1.776,0.80901,2.972e-05,0,0.049999699999999994,2.91825e-07,0.05
2.974e-05,2.92437e-07,2.92339e-07,-2.92339e-07,-1.03214e-10,2.974e-05,2.92339e-07,0,1.7919999999999998,0.82501,2.974e-05,0,0.049999699999999994,2.92437e-07,0.05
2.976e-05,2.93049e-07,2.9295000000000004e-07,-2.9295000000000004e-07,-1.0318799999999999e-10,2.976e-05,2.9295000000000004e-07,0,1.808,0.84101,2.976e-05,0,0.049999699999999994,2.93049e-07,0.05
2.978e-05,2.9366e-07,2.93562e-07,-2.93562e-07,-1.03161e-10,2.978e-05,2.93562e-07,0,1.824,0.85701,2.978e-05,0,0.049999699999999994,2.9366e-07,0.05
2.98e-05,2.94272e-07,2.94174e-07,-2.94174e-07,-1.03135e-10,2.98e-05,2.94174e-07,0,1.84,0.8730100000000001,2.98e-05,0,0.049999699999999994,2.94272e-07,0.05
2.982e-05,2.94884e-07,2.9478500000000003e-07,-2.9478500000000003e-07,-1.03109e-10,2.982e-05,2.9478500000000003e-07,0,1.8559999999999999,0.8890100000000001,2.982e-05,0,0.049999699999999994,2.94884e-07,0.05
2.984e-05,2.95495e-07,2.95397e-07,-2.95397e-07,-1.03083e-10,2.984e-05,2.95397e-07,0,1.8719999999999999,0.90501,2.984e-05,0,0.049999699999999994,2.95495e-07,0.05
2.986e-05,2.96107e-07,2.96009e-07,-2.96009e-07,-1.03056e-10,2.986e-05,2.96009e-07,0,1.8880000000000001,0.92101,2.986e-05,0,0.049999699999999994,2.96107e-07,0.05
2.988e-05,2.96719e-07,2.9661999999999997e-07,-2.9661999999999997e-07,-1.0302999999999999e-10,2.988e-05,2.9661999999999997e-07,0,1.9040000000000001,0.93701,2.988e-05,0,0.049999699999999994,2.96719e-07,0.05
2.99e-05,2.9733000000000003e-07,2.9723199999999997e-07,-2.9723199999999997e-07,-1.0300399999999999e-10,2.99e-05,2.9723199999999997e-07,0,1.92,0.95301,2.99e-05,0,0.049999699999999994,2.9733000000000003e-07,0.05
2.992e-05,2.97942e-07,2.9784400000000003e-07,-2.9784400000000003e-07,-1.02977e-10,2.992e-05,2.9784400000000003e-07,0,1.936,0.96901,2.992e-05,0,0.049999699999999994,2.97942e-07,0.05
2.994e-05,2.98553e-07,2.98455e-07,-2.98455e-07,-1.0295100000000001e-10,2.994e-05,2.98455e-07,0,1.952,0.98501,2.994e-05,0,0.049999699999999994,2.98553e-07,0.05
2.996e-05,2.9916499999999997e-07,2.99067e-07,-2.99067e-07,-1.02925e-10,2.996e-05,2.99067e-07,0,1.9680000000000002,1.00101,2.996e-05,0,0.049999699999999994,2.9916499999999997e-07,0.05
2.998e-05,2.9977699999999997e-07,2.99679e-07,-2.99679e-07,-1.0289899999999999e-10,2.998e-05,2.99679e-07,0,1.984,1.01701,2.998e-05,0,0.049999699999999994,2.9977699999999997e-07,0.05
2.9999999999999997e-05,3.00388e-07,3.0029e-07,-3.0029e-07,-1.0287200000000002e-10,2.9999999999999997e-05,3.0029e-07,0,2.0,1.03301,2.9999999999999997e-05,0,0.049999699999999994,3.00388e-07,0.05
